Age,Gender,Country,Academic_Level,Most_Used_Platform,Purpose_Of_Use,Avg_Daily_Usage_Hours,Daily_Unlocks,Study_Hours,Physical_Activity_Hours,Sleep_Hours_Per_Night,Stress_Level,Mental_Health_Score,Stress_Num,Risk_Index,Risk_Level,En_Riesgo,Usage_Level,Sleep_Deficit,Unlocks_Per_Hour,Study_Usage_Ratio
18,Male,Other,High School,LinkedIn,Education,7.1,219,1.5,1.3,5.8,Very High,4.8,3,0.881,Alto,True,Muy alto,True,30.8,0.21
18,Male,Other,High School,Snapchat,Entertainment,2.2,102,7.4,3.4,7.3,Medium,8.2,1,0.216,Bajo,False,Bajo,False,46.4,3.36
19,Male,Other,Undergraduate,Instagram,Entertainment,3.2,128,4.1,2.4,8.4,Medium,7.6,1,0.389,Bajo,False,Bajo,False,40.0,1.28
19,Female,Ireland,Undergraduate,Instagram,Entertainment,3.4,144,4.2,1.9,8.5,Medium,7.0,1,0.419,Bajo,False,Bajo,False,42.4,1.24
22,Female,Other,Undergraduate,LinkedIn,Education,1.9,100,7.0,2.5,7.2,Low,8.7,0,0.093,Bajo,False,Bajo,False,52.6,3.68
22,Male,Malaysia,Undergraduate,WhatsApp,News,5.8,189,2.4,2.0,6.5,High,5.7,2,0.68,Medio,False,Alto,False,32.6,0.41
22,Male,Bangladesh,Undergraduate,Facebook,Networking,4.3,172,3.1,2.5,6.9,High,4.8,2,0.703,Medio,False,Moderado,False,40.0,0.72
22,Male,India,Undergraduate,Snapchat,Entertainment,4.9,146,3.8,1.7,6.2,Medium,6.8,1,0.447,Bajo,False,Moderado,False,29.8,0.78
18,Male,UK,High School,LinkedIn,Education,6.9,236,1.9,1.4,5.4,Very High,4.0,3,0.91,Alto,True,Muy alto,True,34.2,0.28
23,Female,Other,Graduate,Facebook,Networking,5.0,168,1.9,2.7,7.1,High,6.6,2,0.649,Medio,False,Moderado,False,33.6,0.38
20,Female,Switzerland,Undergraduate,Instagram,Entertainment,2.0,87,4.1,2.1,9.4,Low,8.2,0,0.243,Bajo,False,Bajo,False,43.5,2.05
21,Male,Other,Undergraduate,TikTok,Entertainment,3.8,122,4.4,1.7,7.8,Medium,7.6,1,0.376,Bajo,False,Bajo,False,32.1,1.16
20,Female,Brazil,Undergraduate,Snapchat,Entertainment,5.4,188,2.1,2.2,6.4,High,6.1,2,0.67,Medio,False,Alto,False,34.8,0.39
19,Female,Qatar,Undergraduate,TikTok,Entertainment,5.1,150,1.2,1.1,5.8,High,5.7,2,0.73,Medio,False,Alto,True,29.4,0.24
19,Female,Singapore,Undergraduate,TikTok,Entertainment,5.2,183,3.2,2.2,6.6,High,6.0,2,0.629,Medio,False,Alto,False,35.2,0.62
23,Female,Australia,Graduate,Facebook,Networking,3.1,137,4.5,2.1,8.9,Medium,8.7,1,0.309,Bajo,False,Bajo,False,44.2,1.45
20,Female,UAE,Undergraduate,Instagram,Entertainment,7.0,223,0.9,1.0,6.0,High,4.9,2,0.789,Alto,True,Muy alto,False,31.9,0.13
22,Male,Canada,Undergraduate,TikTok,Entertainment,3.6,155,4.7,1.8,8.2,Low,5.9,0,0.35,Bajo,False,Bajo,False,43.1,1.31
19,Male,USA,Undergraduate,Twitter,News,5.0,181,3.6,2.2,7.6,High,6.6,2,0.578,Medio,False,Moderado,False,36.2,0.72
19,Female,India,Undergraduate,WhatsApp,Education,7.0,231,1.3,1.4,6.1,Very High,5.2,3,0.866,Alto,True,Muy alto,False,33.0,0.19
21,Male,Other,Undergraduate,TikTok,Entertainment,2.4,115,3.6,1.9,7.1,Low,9.2,0,0.206,Bajo,False,Bajo,False,47.9,1.5
19,Female,Other,Undergraduate,TikTok,Entertainment,6.1,213,2.0,2.6,5.2,Very High,5.1,3,0.843,Alto,True,Alto,True,34.9,0.33
20,Female,Other,Undergraduate,YouTube,Education,5.8,190,2.2,2.0,4.9,High,5.0,2,0.729,Medio,False,Alto,True,32.8,0.38
24,Female,Other,Graduate,LinkedIn,Education,4.5,164,4.0,1.5,7.2,High,6.9,2,0.544,Medio,False,Moderado,False,36.4,0.89
19,Female,Other,Undergraduate,TikTok,Entertainment,8.7,260,0.6,1.2,5.3,Very High,5.3,3,0.89,Alto,True,Muy alto,True,29.9,0.07
21,Female,USA,Undergraduate,Snapchat,Entertainment,5.7,181,2.5,0.5,5.2,High,5.9,2,0.664,Medio,False,Alto,True,31.8,0.44
19,Female,France,Undergraduate,Twitter,News,4.9,174,3.5,2.8,7.6,Medium,7.1,1,0.442,Bajo,False,Moderado,False,35.5,0.71
20,Female,South Korea,Undergraduate,KakaoTalk,News,5.0,164,2.6,1.3,6.7,Medium,5.8,1,0.555,Medio,False,Moderado,False,32.8,0.52
22,Male,China,Undergraduate,WeChat,Education,3.9,150,3.4,0.9,8.2,Medium,7.1,1,0.447,Bajo,False,Moderado,False,38.5,0.87
21,Female,Other,Undergraduate,TikTok,Entertainment,8.6,242,1.0,1.1,5.4,Very High,6.3,3,0.815,Alto,True,Muy alto,True,28.1,0.12
22,Male,Russia,Undergraduate,VKontakte,News,4.4,144,4.3,2.3,7.4,Medium,7.0,1,0.415,Bajo,False,Moderado,False,32.7,0.98
24,Male,Other,Graduate,LinkedIn,Education,3.6,129,3.8,1.9,8.0,Low,8.3,0,0.25,Bajo,False,Bajo,False,35.8,1.06
20,Female,Moldova,Undergraduate,Instagram,Entertainment,5.8,196,2.5,2.1,5.2,Very High,5.0,3,0.827,Alto,True,Alto,True,33.8,0.43
21,Female,Other,Undergraduate,Instagram,Entertainment,6.8,233,0.9,1.6,4.8,Very High,6.0,3,0.837,Alto,True,Muy alto,True,34.3,0.13
18,Male,Other,High School,Twitter,News,2.5,86,6.8,1.6,7.4,Low,8.4,0,0.118,Bajo,False,Bajo,False,34.4,2.72
24,Female,USA,Graduate,Twitter,News,6.4,197,2.3,0.7,5.9,Very High,5.1,3,0.83,Alto,True,Muy alto,True,30.8,0.36
20,Female,South Korea,Undergraduate,KakaoTalk,News,4.2,138,3.5,1.9,7.8,Medium,6.0,1,0.506,Medio,False,Moderado,False,32.9,0.83
23,Female,San Marino,Graduate,LinkedIn,Education,2.7,103,5.5,2.4,7.4,Medium,7.8,1,0.318,Bajo,False,Bajo,False,38.1,2.04
21,Female,Other,Undergraduate,YouTube,Education,7.6,242,1.0,0.5,4.7,Very High,6.0,3,0.833,Alto,True,Muy alto,True,31.8,0.13
18,Male,Other,High School,Twitter,News,5.9,199,2.4,2.5,6.9,High,6.0,2,0.663,Medio,False,Alto,False,33.7,0.41
19,Female,Other,Undergraduate,YouTube,Education,4.6,150,2.7,2.6,7.1,High,6.8,2,0.604,Medio,False,Moderado,False,32.6,0.59
22,Male,Other,Undergraduate,YouTube,Education,8.1,239,1.0,1.6,5.3,Very High,5.8,3,0.844,Alto,True,Muy alto,True,29.5,0.12
22,Male,Other,Undergraduate,Instagram,Entertainment,8.3,254,1.0,1.2,6.3,Very High,5.2,3,0.879,Alto,True,Muy alto,False,30.6,0.12
22,Female,Other,Undergraduate,YouTube,Education,7.8,230,1.0,0.3,5.2,Very High,5.1,3,0.884,Alto,True,Muy alto,True,29.5,0.13
24,Female,Other,Graduate,LinkedIn,Education,3.8,140,4.7,3.1,8.7,Low,7.7,0,0.247,Bajo,False,Bajo,False,36.8,1.24
18,Male,Other,High School,Twitter,News,2.0,86,5.8,2.4,8.2,Medium,7.7,1,0.312,Bajo,False,Bajo,False,43.0,2.9
24,Male,Mexico,Graduate,Facebook,Networking,6.3,194,2.1,0.3,6.2,High,4.5,2,0.762,Medio,False,Alto,False,30.8,0.33
20,Female,South Korea,Undergraduate,KakaoTalk,News,5.0,164,2.3,1.6,6.5,Medium,6.0,1,0.556,Medio,False,Moderado,False,32.8,0.46
20,Female,USA,Undergraduate,Twitter,News,5.2,176,1.8,2.0,6.7,High,6.6,2,0.654,Medio,False,Alto,False,33.8,0.35
19,Female,Other,Undergraduate,TikTok,Entertainment,4.4,146,3.0,1.2,6.3,High,6.8,2,0.592,Medio,False,Moderado,False,33.2,0.68
19,Male,Other,Undergraduate,YouTube,Education,3.3,104,5.4,1.6,7.2,Medium,8.3,1,0.294,Bajo,False,Bajo,False,31.5,1.64
23,Female,Other,Graduate,Facebook,Networking,7.7,256,1.1,1.7,5.8,High,4.5,2,0.804,Alto,True,Muy alto,True,33.2,0.14
22,Male,India,Undergraduate,WhatsApp,Networking,6.4,193,3.2,1.0,5.8,Very High,5.4,3,0.775,Alto,True,Muy alto,True,30.2,0.5
24,Female,USA,Graduate,Twitter,News,6.5,197,2.1,0.8,6.0,Very High,5.4,3,0.821,Alto,True,Muy alto,False,30.3,0.32
21,Male,New Zealand,Undergraduate,Instagram,Entertainment,4.5,172,3.4,2.0,7.8,Medium,6.9,1,0.458,Bajo,False,Moderado,False,38.2,0.76
22,Female,USA,Undergraduate,LinkedIn,Education,3.7,143,3.8,1.9,6.8,High,7.0,2,0.547,Medio,False,Bajo,False,38.6,1.03
22,Female,UK,Undergraduate,Facebook,Networking,4.8,164,2.2,2.0,7.2,Medium,6.0,1,0.56,Medio,False,Moderado,False,34.2,0.46
20,Female,Bangladesh,Undergraduate,Instagram,Entertainment,4.8,165,3.4,1.3,6.0,High,4.9,2,0.684,Medio,False,Moderado,False,34.4,0.71
21,Female,Other,Undergraduate,YouTube,Education,7.0,211,1.4,2.6,5.3,Very High,5.1,3,0.868,Alto,True,Muy alto,True,30.1,0.2
20,Male,India,Undergraduate,LinkedIn,Education,8.0,225,0.8,0.9,5.1,Very High,5.1,3,0.893,Alto,True,Muy alto,True,28.1,0.1
22,Female,India,Undergraduate,YouTube,Education,2.7,120,4.7,1.8,9.1,Medium,7.1,1,0.392,Bajo,False,Bajo,False,44.4,1.74
22,Female,India,Undergraduate,YouTube,Education,3.0,120,5.3,1.8,8.8,Medium,7.1,1,0.367,Bajo,False,Bajo,False,40.0,1.77
24,Male,USA,Graduate,YouTube,Education,4.6,154,2.3,1.5,7.1,High,6.5,2,0.638,Medio,False,Moderado,False,33.5,0.5
23,Male,Spain,Graduate,Facebook,Networking,6.6,193,1.0,1.2,6.0,Very High,4.7,3,0.907,Alto,True,Muy alto,False,29.2,0.15
20,Male,India,Undergraduate,TikTok,Entertainment,7.9,255,1.1,1.0,5.6,Very High,5.8,3,0.84,Alto,True,Muy alto,True,32.3,0.14
22,Female,Australia,Undergraduate,YouTube,Education,3.1,134,4.6,1.4,8.2,Medium,8.0,1,0.345,Bajo,False,Bajo,False,43.2,1.48
21,Male,Turkey,Undergraduate,Instagram,Entertainment,4.3,146,3.5,1.9,7.7,Medium,5.9,1,0.511,Medio,False,Moderado,False,34.0,0.81
19,Female,Brazil,Undergraduate,WhatsApp,Networking,6.0,201,1.1,0.3,6.4,Very High,6.0,3,0.829,Alto,True,Alto,False,33.5,0.18
23,Male,Australia,Graduate,YouTube,Education,3.3,149,6.0,2.0,8.9,Medium,7.9,1,0.292,Bajo,False,Bajo,False,45.2,1.82
19,Female,USA,Undergraduate,YouTube,Education,4.8,167,3.3,2.0,7.2,High,6.6,2,0.591,Medio,False,Moderado,False,34.8,0.69
20,Female,Switzerland,Undergraduate,Instagram,Entertainment,2.7,123,6.5,2.3,9.5,Medium,7.9,1,0.271,Bajo,False,Bajo,False,45.6,2.41
22,Male,Nepal,Undergraduate,TikTok,Entertainment,4.5,144,4.0,1.2,7.3,Medium,6.8,1,0.439,Bajo,False,Moderado,False,32.0,0.89
24,Male,Other,Graduate,LinkedIn,Education,7.3,226,1.6,1.1,4.7,Very High,4.7,3,0.882,Alto,True,Muy alto,True,31.0,0.22
21,Male,Other,Undergraduate,TikTok,Entertainment,3.4,123,4.6,2.8,6.9,Medium,7.2,1,0.391,Bajo,False,Bajo,False,36.2,1.35
21,Male,UK,Undergraduate,TikTok,Entertainment,4.9,154,3.0,1.7,6.1,High,6.3,2,0.621,Medio,False,Moderado,False,31.4,0.61
19,Male,Canada,Undergraduate,TikTok,Entertainment,2.5,101,4.7,2.6,8.7,Low,8.2,0,0.218,Bajo,False,Bajo,False,40.4,1.88
24,Male,Other,Graduate,Instagram,Entertainment,2.0,104,7.4,2.6,7.5,Low,8.5,0,0.087,Bajo,False,Bajo,False,52.0,3.7
23,Male,Slovakia,Graduate,LinkedIn,Education,2.6,97,7.2,2.9,7.2,Low,8.2,0,0.113,Bajo,False,Bajo,False,37.3,2.77
21,Male,Italy,Undergraduate,TikTok,Entertainment,5.0,160,3.9,1.7,7.1,High,4.9,2,0.663,Medio,False,Moderado,False,32.0,0.78
20,Female,Spain,Undergraduate,TikTok,Entertainment,3.7,144,3.5,2.3,8.1,Low,6.0,0,0.395,Bajo,False,Bajo,False,38.9,0.95
20,Male,Other,Undergraduate,Facebook,Networking,4.1,128,5.0,2.7,7.8,High,8.8,2,0.393,Bajo,False,Moderado,False,31.2,1.22
20,Female,Australia,Undergraduate,Instagram,Entertainment,4.6,160,2.5,1.7,7.2,High,7.1,2,0.595,Medio,False,Moderado,False,34.8,0.54
18,Female,Other,High School,TikTok,Entertainment,3.2,116,3.6,2.2,8.6,Low,9.2,0,0.206,Bajo,False,Bajo,False,36.2,1.12
23,Male,Turkey,Graduate,Instagram,Entertainment,7.0,213,1.1,0.5,6.0,Very High,5.1,3,0.88,Alto,True,Muy alto,False,30.4,0.16
24,Female,Germany,Graduate,TikTok,Entertainment,3.4,113,4.1,1.4,7.9,Low,7.1,0,0.306,Bajo,False,Bajo,False,33.2,1.21
24,Female,Other,Graduate,YouTube,Education,7.3,249,0.9,0.6,4.7,Very High,5.5,3,0.866,Alto,True,Muy alto,True,34.1,0.12
18,Male,Other,High School,Instagram,Entertainment,6.8,220,2.4,1.3,4.6,Very High,5.9,3,0.78,Alto,True,Muy alto,True,32.4,0.35
22,Male,Turkey,Undergraduate,TikTok,Entertainment,5.2,157,3.5,1.9,7.1,High,5.7,2,0.634,Medio,False,Alto,False,30.2,0.67
24,Male,Ireland,Graduate,Instagram,Entertainment,6.1,173,3.1,1.3,6.4,High,5.9,2,0.639,Medio,False,Alto,False,28.4,0.51
20,Female,Spain,Undergraduate,TikTok,Entertainment,4.2,166,2.1,1.8,7.6,High,6.0,2,0.675,Medio,False,Moderado,False,39.5,0.5
21,Male,UK,Undergraduate,Instagram,Entertainment,3.8,133,5.8,2.7,8.2,Medium,8.5,1,0.266,Bajo,False,Bajo,False,35.0,1.53
20,Female,France,Undergraduate,Instagram,Entertainment,3.2,138,5.2,2.1,9.0,Low,6.8,0,0.277,Bajo,False,Bajo,False,43.1,1.62
20,Male,Other,Undergraduate,Twitter,News,8.0,253,1.1,1.3,4.7,Very High,4.7,3,0.903,Alto,True,Muy alto,True,31.6,0.14
23,Male,Other,Graduate,TikTok,Entertainment,6.5,211,2.3,1.1,5.7,Very High,5.1,3,0.83,Alto,True,Muy alto,True,32.5,0.35
19,Female,USA,Undergraduate,TikTok,Entertainment,6.8,215,1.6,0.7,5.5,Very High,4.2,3,0.911,Alto,True,Muy alto,True,31.6,0.24
22,Male,Mexico,Undergraduate,WhatsApp,Entertainment,6.9,217,0.7,1.1,5.5,Very High,6.3,3,0.828,Alto,True,Muy alto,True,31.4,0.1
23,Female,Poland,Graduate,Instagram,Entertainment,6.0,188,1.5,0.7,6.4,High,5.0,2,0.758,Medio,False,Alto,False,31.3,0.25
20,Female,France,Undergraduate,Instagram,Entertainment,2.8,104,5.2,2.7,9.0,Low,7.3,0,0.249,Bajo,False,Bajo,False,37.1,1.86
19,Male,Other,Undergraduate,LinkedIn,Education,3.6,136,3.0,2.1,8.7,Medium,8.2,1,0.4,Bajo,False,Bajo,False,37.8,0.83
24,Male,Other,Graduate,TikTok,Entertainment,4.0,125,4.8,0.5,6.2,Low,6.0,0,0.34,Bajo,False,Moderado,False,31.2,1.2
21,Male,Australia,Undergraduate,Instagram,Entertainment,5.8,198,4.2,1.3,7.2,Medium,6.6,1,0.442,Bajo,False,Alto,False,34.1,0.72
19,Male,France,Undergraduate,Instagram,Entertainment,4.8,176,2.0,0.9,7.3,Medium,6.8,1,0.523,Medio,False,Moderado,False,36.7,0.42
21,Male,Australia,Undergraduate,Twitter,News,3.5,123,4.8,2.5,7.6,Medium,6.7,1,0.411,Bajo,False,Bajo,False,35.1,1.37
24,Male,Canada,Graduate,Twitter,News,6.4,223,0.6,1.1,6.4,Very High,4.5,3,0.936,Alto,True,Muy alto,False,34.8,0.09
19,Female,Other,Undergraduate,Twitter,News,6.5,220,1.0,1.2,5.7,Very High,4.6,3,0.913,Alto,True,Muy alto,True,33.8,0.15
19,Male,Bangladesh,Undergraduate,TikTok,Entertainment,4.3,141,3.6,1.5,7.3,High,5.1,2,0.664,Medio,False,Moderado,False,32.8,0.84
22,Male,India,Undergraduate,Twitter,News,5.9,190,2.9,2.2,7.2,Medium,7.1,1,0.468,Bajo,False,Alto,False,32.2,0.49
21,Male,Other,Undergraduate,YouTube,Education,4.9,179,2.5,2.2,6.9,High,6.9,2,0.607,Medio,False,Moderado,False,36.5,0.51
23,Male,India,Graduate,Twitter,News,7.1,234,1.0,0.3,5.2,Very High,5.7,3,0.85,Alto,True,Muy alto,True,33.0,0.14
18,Male,Canada,High School,LinkedIn,Education,6.3,194,1.1,2.2,6.4,High,6.0,2,0.717,Medio,False,Alto,False,30.8,0.17
23,Female,Other,Graduate,Instagram,Entertainment,5.7,202,3.8,1.9,6.1,High,6.4,2,0.581,Medio,False,Alto,False,35.4,0.67
20,Female,India,Undergraduate,WhatsApp,News,7.3,246,1.0,0.9,5.4,Very High,5.1,3,0.884,Alto,True,Muy alto,True,33.7,0.14
21,Female,Other,Undergraduate,Snapchat,Entertainment,2.7,117,6.1,1.9,7.7,Medium,7.6,1,0.305,Bajo,False,Bajo,False,43.3,2.26
21,Female,Russia,Undergraduate,Instagram,Entertainment,7.0,212,1.6,1.6,6.5,Very High,4.0,3,0.923,Alto,True,Muy alto,False,30.3,0.23
22,Male,Canada,Undergraduate,TikTok,Entertainment,4.2,145,4.9,2.1,8.2,Medium,6.1,1,0.441,Bajo,False,Moderado,False,34.5,1.17
23,Female,Other,Graduate,Snapchat,Entertainment,3.6,115,6.4,2.0,8.6,Medium,8.3,1,0.252,Bajo,False,Bajo,False,31.9,1.78
24,Male,Other,Graduate,Snapchat,Entertainment,5.9,204,1.3,2.3,4.7,High,4.4,2,0.801,Alto,True,Alto,True,34.6,0.22
19,Male,India,Undergraduate,LinkedIn,Education,5.6,170,1.1,1.8,6.8,High,6.8,2,0.671,Medio,False,Alto,False,30.4,0.2
22,Male,Pakistan,Undergraduate,Instagram,Entertainment,3.8,139,4.1,1.2,7.7,Medium,5.2,1,0.526,Medio,False,Bajo,False,36.6,1.08
22,Male,Other,Undergraduate,Instagram,Entertainment,2.6,107,4.7,1.9,7.4,Medium,8.6,1,0.306,Bajo,False,Bajo,False,41.2,1.81
22,Male,Afghanistan,Undergraduate,LinkedIn,Education,3.2,115,6.7,2.0,7.4,Medium,6.9,1,0.32,Bajo,False,Bajo,False,35.9,2.09
19,Male,Canada,Undergraduate,Facebook,Networking,7.7,217,1.3,2.0,5.1,Very High,4.2,3,0.924,Alto,True,Muy alto,True,28.2,0.17
22,Male,Other,Undergraduate,Twitter,News,2.6,100,5.3,2.2,8.4,Medium,7.5,1,0.344,Bajo,False,Bajo,False,38.5,2.04
22,Female,Other,Undergraduate,Instagram,Entertainment,8.0,246,0.9,1.0,5.4,Very High,5.1,3,0.889,Alto,True,Muy alto,True,30.8,0.11
20,Female,Maldives,Undergraduate,Instagram,Entertainment,3.7,151,2.5,2.6,8.4,Medium,8.2,1,0.421,Bajo,False,Bajo,False,40.8,0.68
21,Male,Vietnam,Undergraduate,Facebook,Networking,3.7,116,4.5,1.5,6.7,Medium,6.8,1,0.418,Bajo,False,Bajo,False,31.4,1.22
19,Female,Denmark,Undergraduate,Twitter,News,4.7,162,2.1,2.2,6.6,Medium,7.4,1,0.484,Medio,False,Moderado,False,34.5,0.45
24,Female,Other,Graduate,YouTube,Education,7.2,246,1.3,0.6,5.6,Very High,5.2,3,0.866,Alto,True,Muy alto,True,34.2,0.18
22,Male,USA,Undergraduate,Twitter,News,3.5,151,2.7,2.1,7.4,Medium,8.6,1,0.39,Bajo,False,Bajo,False,43.1,0.77
19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,4.5,149,1.9,1.2,6.6,Medium,4.8,1,0.642,Medio,False,Moderado,False,33.1,0.42
19,Male,Other,Undergraduate,Snapchat,Entertainment,2.6,97,6.7,2.5,7.9,Low,9.1,0,0.082,Bajo,False,Bajo,False,37.3,2.58
21,Male,India,Undergraduate,Facebook,Networking,4.6,170,2.5,2.0,7.0,Medium,7.0,1,0.49,Medio,False,Moderado,False,37.0,0.54
20,Male,USA,Undergraduate,TikTok,Entertainment,7.8,256,0.9,1.6,5.6,Very High,5.0,3,0.894,Alto,True,Muy alto,True,32.8,0.12
22,Male,Italy,Undergraduate,LinkedIn,Education,2.6,101,5.0,2.0,7.2,Low,8.0,0,0.217,Bajo,False,Bajo,False,38.8,1.92
19,Female,Nepal,Undergraduate,TikTok,Entertainment,5.4,181,2.0,1.9,5.5,High,6.2,2,0.668,Medio,False,Alto,True,33.5,0.37
22,Female,Other,Undergraduate,TikTok,Entertainment,5.4,185,2.1,2.1,6.3,Medium,6.9,1,0.513,Medio,False,Alto,False,34.3,0.39
18,Female,USA,High School,Twitter,News,3.8,125,3.7,2.4,8.3,Medium,7.3,1,0.423,Bajo,False,Bajo,False,32.9,0.97
21,Male,Poland,Undergraduate,Facebook,Networking,3.7,145,4.7,2.2,8.3,Medium,7.1,1,0.392,Bajo,False,Bajo,False,39.2,1.27
24,Female,Other,Graduate,LinkedIn,Education,5.8,190,1.5,0.9,6.0,Very High,4.8,3,0.881,Alto,True,Alto,False,32.8,0.26
21,Male,India,Undergraduate,WhatsApp,Education,6.6,196,1.6,0.4,5.8,Very High,5.2,3,0.854,Alto,True,Muy alto,True,29.7,0.24
22,Male,Other,Undergraduate,Facebook,Networking,5.2,182,3.3,2.5,7.4,Medium,5.9,1,0.52,Medio,False,Alto,False,35.0,0.63
20,Female,Other,Undergraduate,TikTok,Entertainment,2.5,100,4.6,1.5,7.6,Medium,8.2,1,0.333,Bajo,False,Bajo,False,40.0,1.84
19,Male,India,Undergraduate,YouTube,Education,6.6,224,2.0,2.1,5.9,Very High,5.9,3,0.797,Alto,True,Muy alto,True,33.9,0.3
22,Male,Maldives,Undergraduate,TikTok,Entertainment,5.0,159,2.7,1.2,5.3,High,6.0,2,0.65,Medio,False,Moderado,True,31.8,0.54
21,Male,India,Undergraduate,Instagram,Entertainment,4.4,156,2.1,1.9,7.1,Medium,5.9,1,0.57,Medio,False,Moderado,False,35.5,0.48
22,Male,UK,Undergraduate,Twitter,News,6.5,208,1.4,1.6,6.7,Very High,4.9,3,0.879,Alto,True,Muy alto,False,32.0,0.22
20,Female,France,Undergraduate,Instagram,Entertainment,3.4,122,4.1,2.9,8.4,Low,6.6,0,0.335,Bajo,False,Bajo,False,35.9,1.21
19,Male,Other,Undergraduate,TikTok,Entertainment,7.2,208,1.0,1.6,5.1,Very High,5.5,3,0.861,Alto,True,Muy alto,True,28.9,0.14
22,Male,Other,Undergraduate,TikTok,Entertainment,5.9,203,1.1,1.2,5.2,Very High,6.0,3,0.829,Alto,True,Alto,True,34.4,0.19
19,Female,USA,Undergraduate,Instagram,Entertainment,6.9,213,1.9,0.6,5.4,Very High,3.8,3,0.921,Alto,True,Muy alto,True,30.9,0.28
24,Male,UK,Graduate,TikTok,Entertainment,6.2,185,1.4,0.8,5.4,Very High,4.8,3,0.885,Alto,True,Alto,True,29.8,0.23
23,Female,Other,Graduate,Instagram,Entertainment,7.7,216,1.4,1.6,4.8,Very High,5.7,3,0.833,Alto,True,Muy alto,True,28.1,0.18
24,Male,Other,Graduate,Facebook,Networking,2.3,110,6.4,2.9,7.9,Low,8.8,0,0.112,Bajo,False,Bajo,False,47.8,2.78
21,Male,UK,Undergraduate,Instagram,Entertainment,5.0,171,2.1,1.8,6.0,High,6.1,2,0.67,Medio,False,Moderado,False,34.2,0.42
19,Male,Sri Lanka,Undergraduate,TikTok,Entertainment,5.7,188,1.6,2.0,5.8,High,5.7,2,0.714,Medio,False,Alto,True,33.0,0.28
21,Male,India,Undergraduate,WhatsApp,Education,6.2,196,1.3,0.4,5.7,Very High,5.0,3,0.878,Alto,True,Alto,True,31.6,0.21
22,Male,Canada,Undergraduate,TikTok,Entertainment,4.0,157,4.5,1.5,7.7,Medium,7.3,1,0.389,Bajo,False,Moderado,False,39.2,1.12
24,Female,USA,Graduate,YouTube,Education,7.5,228,0.9,0.4,5.8,Very High,4.2,3,0.94,Alto,True,Muy alto,True,30.4,0.12
21,Male,India,Undergraduate,TikTok,Entertainment,7.7,222,1.4,0.2,5.0,Very High,4.6,3,0.896,Alto,True,Muy alto,True,28.8,0.18
20,Male,Other,Undergraduate,Facebook,Networking,7.4,241,1.0,1.5,5.4,Very High,5.7,3,0.85,Alto,True,Muy alto,True,32.6,0.14
20,Female,USA,Undergraduate,TikTok,Entertainment,7.5,226,1.1,1.6,4.6,Very High,4.6,3,0.909,Alto,True,Muy alto,True,30.1,0.15
21,Female,Turkey,Undergraduate,Instagram,Entertainment,6.8,202,2.7,1.7,6.4,Very High,4.9,3,0.825,Alto,True,Muy alto,False,29.7,0.4
21,Male,Canada,Undergraduate,YouTube,Education,3.4,151,4.3,2.1,6.3,Medium,5.9,1,0.478,Bajo,False,Bajo,False,44.4,1.26
19,Female,Other,Undergraduate,LinkedIn,Education,4.7,151,2.3,2.5,6.7,High,6.5,2,0.638,Medio,False,Moderado,False,32.1,0.49
22,Male,Switzerland,Undergraduate,Facebook,Networking,4.7,154,5.0,1.9,7.5,High,7.1,2,0.491,Medio,False,Moderado,False,32.8,1.06
20,Male,Other,Undergraduate,YouTube,Education,4.0,153,4.0,1.5,6.5,High,6.0,2,0.596,Medio,False,Moderado,False,38.2,1.0
24,Female,Other,Graduate,LinkedIn,Education,4.8,147,4.5,2.1,6.4,High,6.6,2,0.54,Medio,False,Moderado,False,30.6,0.94
22,Male,Germany,Undergraduate,Facebook,Networking,4.4,155,2.7,1.3,7.7,Medium,6.7,1,0.499,Medio,False,Moderado,False,35.2,0.61
24,Male,Other,Graduate,Instagram,Entertainment,6.7,193,1.4,0.7,5.3,Very High,4.6,3,0.896,Alto,True,Muy alto,True,28.8,0.21
20,Male,Other,Undergraduate,LinkedIn,Education,6.7,219,1.8,2.0,4.6,Very High,4.7,3,0.874,Alto,True,Muy alto,True,32.7,0.27
19,Female,Other,Undergraduate,LinkedIn,Education,4.4,165,3.7,2.2,6.0,Medium,6.5,1,0.469,Bajo,False,Moderado,False,37.5,0.84
18,Male,Australia,High School,Facebook,Networking,4.3,157,3.7,2.5,6.1,High,6.4,2,0.585,Medio,False,Moderado,False,36.5,0.86
22,Male,Poland,Undergraduate,Facebook,Networking,4.2,145,3.7,2.5,8.0,High,7.1,2,0.545,Medio,False,Moderado,False,34.5,0.88
22,Male,Other,Undergraduate,Facebook,Networking,7.4,227,1.2,0.4,5.6,Very High,5.0,3,0.882,Alto,True,Muy alto,True,30.7,0.16
22,Male,Canada,Undergraduate,TikTok,Entertainment,4.5,150,2.0,1.5,7.3,High,6.2,2,0.668,Medio,False,Moderado,False,33.3,0.44
20,Female,USA,Undergraduate,Instagram,Entertainment,5.5,190,1.9,0.8,6.9,High,6.4,2,0.661,Medio,False,Alto,False,34.5,0.35
22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.1,133,3.3,2.2,8.2,Medium,6.0,1,0.514,Medio,False,Moderado,False,32.4,0.8
18,Female,USA,High School,YouTube,Education,2.1,87,5.2,2.8,8.2,Low,7.3,0,0.249,Bajo,False,Bajo,False,41.4,2.48
